h1,h3,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10
-9.478317e+00, -3.380056e+00, 6.400000e+02, 6.341933e-04, 1.436842e+02, 1.990448e-03, 1.402221e+02, 2.816656e-05, 2.667458e+02, 4.029708e-06, 6.475117e+03, 7.098333e-05, 1.195887e+03
-9.478317e+00, -3.173608e+00, 6.400000e+02, 5.989129e-04, 1.432475e+02, 1.884640e-03, 1.397834e+02, 2.652094e-05, 2.679924e+02, 3.748031e-06, 4.824657e+03, 8.518274e-05, 1.284323e+03
-9.478317e+00, -2.976991e+00, 6.400000e+02, 5.694506e-04, 1.428955e+02, 1.795725e-03, 1.394294e+02, 2.515464e-05, 2.690052e+02, 3.528156e-06, 3.733253e+03, 9.710700e-05, 1.399356e+03
-9.478317e+00, -2.789737e+00, 6.400000e+02, 5.444126e-04, 1.426040e+02, 1.719660e-03, 1.391570e+02, 2.398716e-05, 2.700125e+02, 3.500389e-06, 8.748096e+03, 4.631806e-05, 1.155149e+03
-9.478317e+00, -2.611400e+00, 6.400000e+02, 5.230134e-04, 1.423633e+02, 1.654490e-03, 1.389113e+02, 2.300755e-05, 2.706708e+02, 3.308497e-06, 6.844764e+03, 5.558364e-05, 1.201779e+03
-9.478317e+00, -2.441554e+00, 6.400000e+02, 5.044642e-04, 1.421597e+02, 1.597796e-03, 1.387036e+02, 2.216127e-05, 2.712301e+02, 3.155885e-06, 5.492413e+03, 6.454653e-05, 1.258092e+03
-9.478317e+00, -2.279797e+00, 6.400000e+02, 4.882411e-04, 1.419855e+02, 1.548059e-03, 1.385259e+02, 2.142350e-05, 2.717077e+02, 3.030280e-06, 4.495174e+03, 7.294179e-05, 1.326986e+03
-9.478317e+00, -2.125743e+00, 6.400000e+02, 4.738640e-04, 1.418331e+02, 1.503742e-03, 1.383952e+02, 2.076224e-05, 2.722927e+02, 3.108774e-06, 1.143683e+04, 3.104594e-05, 1.125975e+03
-9.478317e+00, -1.979024e+00, 6.400000e+02, 4.611862e-04, 1.417023e+02, 1.464700e-03, 1.382587e+02, 2.019053e-05, 2.726203e+02, 2.973848e-06, 9.438422e+03, 3.645728e-05, 1.150471e+03
-9.478317e+00, -1.839292e+00, 6.400000e+02, 4.498672e-04, 1.415873e+02, 1.429771e-03, 1.381391e+02, 1.968091e-05, 2.729107e+02, 2.865331e-06, 7.933757e+03, 4.182873e-05, 1.177980e+03
-9.478317e+00, -1.706214e+00, 6.400000e+02, 4.397087e-04, 1.414856e+02, 1.398368e-03, 1.380334e+02, 1.922438e-05, 2.731666e+02, 2.774187e-06, 6.724538e+03, 4.738635e-05, 1.210378e+03
-9.478317e+00, -1.579473e+00, 6.400000e+02, 4.305491e-04, 1.413951e+02, 1.370007e-03, 1.379394e+02, 1.881342e-05, 2.733930e+02, 2.696481e-06, 5.750748e+03, 5.298501e-05, 1.248343e+03
-9.478317e+00, -1.458767e+00, 6.400000e+02, 4.222555e-04, 1.413143e+02, 1.344292e-03, 1.378554e+02, 1.844188e-05, 2.735943e+02, 2.629373e-06, 4.963277e+03, 5.846786e-05, 1.292635e+03
-9.478317e+00, -1.343810e+00, 6.400000e+02, 4.146406e-04, 1.412402e+02, 1.320524e-03, 1.378063e+02, 1.809431e-05, 2.739462e+02, 2.774462e-06, 1.355484e+04, 2.281407e-05, 1.108993e+03
-9.478317e+00, -1.234326e+00, 6.400000e+02, 4.077757e-04, 1.411748e+02, 1.299203e-03, 1.377355e+02, 1.778861e-05, 2.740829e+02, 2.682019e-06, 1.164094e+04, 2.622306e-05, 1.123869e+03
-9.478317e+00, -1.130056e+00, 6.400000e+02, 4.014940e-04, 1.411156e+02, 1.279670e-03, 1.376720e+02, 1.750890e-05, 2.742118e+02, 2.608770e-06, 1.020942e+04, 2.940038e-05, 1.138967e+03
-9.478317e+00, -1.030751e+00, 6.400000e+02, 3.957314e-04, 1.410617e+02, 1.261734e-03, 1.376144e+02, 1.725256e-05, 2.743284e+02, 2.545563e-06, 8.973857e+03, 3.279586e-05, 1.156352e+03
-9.478317e+00, -9.361748e-01, 6.400000e+02, 3.904317e-04, 1.410125e+02, 1.245224e-03, 1.375618e+02, 1.701700e-05, 2.744344e+02, 2.490621e-06, 7.912942e+03, 3.636952e-05, 1.176247e+03
-9.478317e+00, -8.461023e-01, 6.400000e+02, 3.855463e-04, 1.409676e+02, 1.229994e-03, 1.375137e+02, 1.680002e-05, 2.745308e+02, 2.442472e-06, 7.002272e+03, 4.008541e-05, 1.198958e+03
-9.478317e+00, -7.603190e-01, 6.400000e+02, 3.810332e-04, 1.409264e+02, 1.215913e-03, 1.374697e+02, 1.659973e-05, 2.746188e+02, 2.399968e-06, 6.220291e+03, 4.389869e-05, 1.224817e+03
-9.478317e+00, -6.786206e-01, 6.400000e+02, 3.768559e-04, 1.408885e+02, 1.202872e-03, 1.374292e+02, 1.641446e-05, 2.746992e+02, 2.362201e-06, 5.548219e+03, 4.775629e-05, 1.254192e+03
-9.478317e+00, -6.008127e-01, 6.400000e+02, 3.729046e-04, 1.408524e+02, 1.190397e-03, 1.374219e+02, 1.623382e-05, 2.749511e+02, 2.558421e-06, 1.585013e+04, 1.735190e-05, 1.092709e+03
-9.478317e+00, -5.267098e-01, 6.400000e+02, 3.693159e-04, 1.408204e+02, 1.179196e-03, 1.373844e+02, 1.607564e-05, 2.749936e+02, 2.484780e-06, 1.382824e+04, 1.988718e-05, 1.103504e+03
-9.478317e+00, -4.561357e-01, 6.400000e+02, 3.659743e-04, 1.407906e+02, 1.168754e-03, 1.373509e+02, 1.592806e-05, 2.750428e+02, 2.432614e-06, 1.249355e+04, 2.189495e-05, 1.112618e+03
-9.478317e+00, -3.889222e-01, 6.400000e+02, 3.628613e-04, 1.407631e+02, 1.159022e-03, 1.373198e+02, 1.579066e-05, 2.750881e+02, 2.386310e-06, 1.127069e+04, 2.409228e-05, 1.123087e+03
-9.478317e+00, -3.249094e-01, 6.400000e+02, 3.599575e-04, 1.407375e+02, 1.149940e-03, 1.372910e+02, 1.566254e-05, 2.751302e+02, 2.345427e-06, 1.017307e+04, 2.644216e-05, 1.134897e+03
-9.478317e+00, -2.639448e-01, 6.400000e+02, 3.572455e-04, 1.407137e+02, 1.141454e-03, 1.372642e+02, 1.554292e-05, 2.751694e+02, 2.309147e-06, 9.189775e+03, 2.894129e-05, 1.148204e+03
-9.478317e+00, -2.058833e-01, 6.400000e+02, 3.547097e-04, 1.406915e+02, 1.133516e-03, 1.372393e+02, 1.543111e-05, 2.752058e+02, 2.276815e-06, 8.310728e+03, 3.158118e-05, 1.163172e+03
-9.478317e+00, -1.505866e-01, 6.400000e+02, 3.523361e-04, 1.406709e+02, 1.126083e-03, 1.372161e+02, 1.532649e-05, 2.752398e+02, 2.247885e-06, 7.526065e+03, 3.434956e-05, 1.179980e+03
-9.478317e+00, -9.792308e-02, 6.400000e+02, 3.501122e-04, 1.406516e+02, 1.119117e-03, 1.371945e+02, 1.522850e-05, 2.752715e+02, 2.221902e-06, 6.826417e+03, 3.722983e-05, 1.198830e+03
-9.478317e+00, -4.776735e-02, 6.400000e+02, 3.480266e-04, 1.406336e+02, 1.112582e-03, 1.371742e+02, 1.513662e-05, 2.753010e+02, 2.198483e-06, 6.203034e+03, 4.020090e-05, 1.219942e+03
-9.478317e+00, 4.776735e-02, 6.400000e+02, 3.441371e-04, 1.406000e+02, 1.100387e-03, 1.371374e+02, 1.496460e-05, 2.753675e+02, 2.160527e-06, 5.340277e+03, 4.499938e-05, 1.259113e+03
-9.478317e+00, 9.792308e-02, 6.400000e+02, 3.421301e-04, 1.405830e+02, 1.094076e-03, 1.371221e+02, 1.487624e-05, 2.754076e+02, 2.158344e-06, 5.937738e+03, 4.100868e-05, 1.229419e+03
-9.478317e+00, 1.505866e-01, 6.400000e+02, 3.400563e-04, 1.405652e+02, 1.087558e-03, 1.371054e+02, 1.478446e-05, 2.754522e+02, 2.151676e-06, 6.290293e+03, 3.881958e-05, 1.214824e+03
-9.478317e+00, 2.058833e-01, 6.400000e+02, 3.379124e-04, 1.405470e+02, 1.080818e-03, 1.370882e+02, 1.468963e-05, 2.754977e+02, 2.145089e-06, 6.672161e+03, 3.666269e-05, 1.201027e+03
-9.478317e+00, 2.639448e-01, 6.400000e+02, 3.356974e-04, 1.405282e+02, 1.073852e-03, 1.370705e+02, 1.459171e-05, 2.755440e+02, 2.138420e-06, 7.073779e+03, 3.459853e-05, 1.188339e+03
-9.478317e+00, 3.249094e-01, 6.400000e+02, 3.334105e-04, 1.405089e+02, 1.066659e-03, 1.370522e+02, 1.449066e-05, 2.755913e+02, 2.131678e-06, 7.495602e+03, 3.262808e-05, 1.176646e+03
-9.478317e+00, 3.889222e-01, 6.400000e+02, 3.310509e-04, 1.404890e+02, 1.059234e-03, 1.370335e+02, 1.438645e-05, 2.756393e+02, 2.124864e-06, 7.937622e+03, 3.075277e-05, 1.165860e+03
-9.478317e+00, 4.561357e-01, 6.400000e+02, 3.286180e-04, 1.404686e+02, 1.051576e-03, 1.370142e+02, 1.427906e-05, 2.756881e+02, 2.117977e-06, 8.399731e+03, 2.897275e-05, 1.155897e+03
-9.478317e+00, 5.267098e-01, 6.400000e+02, 3.261112e-04, 1.404477e+02, 1.043684e-03, 1.369944e+02, 1.416847e-05, 2.757375e+02, 2.111018e-06, 8.881604e+03, 2.728744e-05, 1.146682e+03
-9.478317e+00, 6.008127e-01, 6.400000e+02, 3.235302e-04, 1.404263e+02, 1.035554e-03, 1.369742e+02, 1.405465e-05, 2.757876e+02, 2.103984e-06, 9.382915e+03, 2.569498e-05, 1.138146e+03
-9.478317e+00, 6.786206e-01, 6.400000e+02, 3.208746e-04, 1.404043e+02, 1.027188e-03, 1.369534e+02, 1.393762e-05, 2.758381e+02, 2.096874e-06, 9.902980e+03, 2.419346e-05, 1.130226e+03
-9.478317e+00, 7.603190e-01, 6.400000e+02, 3.181444e-04, 1.403819e+02, 1.018584e-03, 1.369321e+02, 1.381737e-05, 2.758890e+02, 2.089681e-06, 1.044112e+04, 2.277994e-05, 1.122864e+03
-9.478317e+00, 8.461023e-01, 6.400000e+02, 3.153397e-04, 1.403589e+02, 1.009741e-03, 1.369104e+02, 1.369391e-05, 2.759402e+02, 2.082402e-06, 1.099643e+04, 2.145132e-05, 1.116008e+03
-9.478317e+00, 9.361748e-01, 6.400000e+02, 3.124607e-04, 1.403355e+02, 1.000661e-03, 1.368882e+02, 1.356725e-05, 2.759916e+02, 2.075028e-06, 1.156784e+04, 2.020416e-05, 1.109608e+03
-9.478317e+00, 1.030751e+00, 6.400000e+02, 3.095078e-04, 1.403116e+02, 9.913454e-04, 1.368655e+02, 1.343742e-05, 2.760431e+02, 2.067552e-06, 1.215413e+04, 1.903478e-05, 1.103620e+03
-9.478317e+00, 1.130056e+00, 6.400000e+02, 3.064817e-04, 1.402872e+02, 9.817946e-04, 1.368423e+02, 1.330444e-05, 2.760944e+02, 2.059962e-06, 1.275392e+04, 1.793943e-05, 1.098004e+03
-9.478317e+00, 1.234326e+00, 6.400000e+02, 3.033830e-04, 1.402624e+02, 9.720114e-04, 1.368188e+02, 1.316837e-05, 2.761456e+02, 2.052247e-06, 1.336569e+04, 1.691427e-05, 1.092722e+03
-9.478317e+00, 1.343810e+00, 6.400000e+02, 3.002128e-04, 1.402371e+02, 9.619985e-04, 1.367948e+02, 1.302924e-05, 2.761964e+02, 2.044392e-06, 1.398777e+04, 1.595549e-05, 1.087739e+03
-9.478317e+00, 1.458767e+00, 6.400000e+02, 2.969722e-04, 1.402115e+02, 9.517596e-04, 1.367704e+02, 1.288711e-05, 2.762466e+02, 2.036381e-06, 1.461837e+04, 1.505929e-05, 1.083023e+03
-9.478317e+00, 1.579473e+00, 6.400000e+02, 2.936626e-04, 1.401854e+02, 9.412986e-04, 1.367456e+02, 1.274205e-05, 2.762961e+02, 2.028198e-06, 1.525560e+04, 1.422197e-05, 1.078545e+03
-9.478317e+00, 1.706214e+00, 6.400000e+02, 2.902857e-04, 1.401590e+02, 9.306203e-04, 1.367204e+02, 1.259414e-05, 2.763447e+02, 2.019822e-06, 1.589747e+04, 1.343991e-05, 1.074278e+03
-9.478317e+00, 1.839292e+00, 6.400000e+02, 2.869060e-04, 1.401331e+02, 9.200388e-04, 1.366626e+02, 1.244981e-05, 2.762185e+02, 1.814158e-06, 4.972311e+03, 3.979209e-05, 1.260503e+03
-9.478317e+00, 1.979024e+00, 6.400000e+02, 2.833996e-04, 1.401061e+02, 9.089427e-04, 1.366363e+02, 1.229636e-05, 2.762616e+02, 1.798362e-06, 5.327111e+03, 3.721682e-05, 1.237840e+03
-9.478317e+00, 2.125743e+00, 6.400000e+02, 2.798327e-04, 1.400787e+02, 8.976522e-04, 1.366092e+02, 1.214046e-05, 2.763001e+02, 1.780150e-06, 5.534330e+03, 3.563183e-05, 1.225361e+03
-9.478317e+00, 2.279797e+00, 6.400000e+02, 2.762065e-04, 1.400511e+02, 8.861692e-04, 1.365818e+02, 1.198206e-05, 2.763369e+02, 1.761647e-06, 5.747464e+03, 3.409562e-05, 1.213509e+03
-9.478317e+00, 2.441554e+00, 6.400000e+02, 2.725237e-04, 1.400233e+02, 8.745016e-04, 1.365542e+02, 1.182130e-05, 2.763716e+02, 1.742823e-06, 5.963237e+03, 3.262404e-05, 1.202360e+03
-9.478317e+00, 2.611400e+00, 6.400000e+02, 2.687868e-04, 1.399953e+02, 8.626579e-04, 1.365264e+02, 1.165828e-05, 2.764041e+02, 1.723684e-06, 6.181138e+03, 3.121667e-05, 1.191846e+03
-9.478317e+00, 2.789737e+00, 6.400000e+02, 2.649988e-04, 1.399671e+02, 8.506471e-04, 1.364983e+02, 1.149314e-05, 2.764340e+02, 1.704240e-06, 6.400579e+03, 2.987286e-05, 1.181908e+03
-9.478317e+00, 2.976991e+00, 6.400000e+02, 2.611627e-04, 1.399388e+02, 8.384785e-04, 1.364701e+02, 1.132601e-05, 2.764613e+02, 1.684497e-06, 6.620945e+03, 2.859155e-05, 1.172491e+03
-9.478317e+00, 3.173608e+00, 6.400000e+02, 2.572818e-04, 1.399104e+02, 8.261623e-04, 1.364418e+02, 1.115704e-05, 2.764856e+02, 1.664466e-06, 6.841614e+03, 2.737132e-05, 1.163544e+03
-9.478317e+00, 3.380056e+00, 6.400000e+02, 2.533593e-04, 1.398818e+02, 8.137088e-04, 1.364133e+02, 1.098638e-05, 2.765067e+02, 1.644157e-06, 7.061945e+03, 2.621051e-05, 1.155020e+03
-9.478317e+00, 3.596826e+00, 6.400000e+02, 2.493987e-04, 1.398533e+02, 8.011290e-04, 1.363848e+02, 1.081416e-05, 2.765243e+02, 1.623582e-06, 7.281290e+03, 2.510723e-05, 1.146875e+03
-9.478317e+00, 3.824435e+00, 6.400000e+02, 2.454037e-04, 1.398247e+02, 7.884341e-04, 1.363562e+02, 1.064057e-05, 2.765382e+02, 1.602751e-06, 7.499002e+03, 2.405946e-05, 1.139069e+03
-9.478317e+00, 4.063424e+00, 6.400000e+02, 2.413778e-04, 1.397962e+02, 7.756358e-04, 1.363276e+02, 1.046575e-05, 2.765481e+02, 1.581678e-06, 7.714435e+03, 2.306505e-05, 1.131566e+03
-9.478317e+00, 4.314362e+00, 6.400000e+02, 2.373249e-04, 1.397677e+02, 7.627459e-04, 1.362990e+02, 1.028986e-05, 2.765538e+02, 1.560377e-06, 7.926957e+03, 2.212178e-05, 1.124331e+03
-9.478317e+00, 4.577848e+00, 6.400000e+02, 2.332488e-04, 1.397393e+02, 7.497767e-04, 1.362705e+02, 1.011309e-05, 2.765549e+02, 1.538863e-06, 8.135947e+03, 2.122740e-05, 1.117332e+03
-9.478317e+00, 4.854507e+00, 6.400000e+02, 2.291535e-04, 1.397110e+02, 7.367404e-04, 1.362420e+02, 9.935588e-06, 2.765513e+02, 1.517151e-06, 8.340799e+03, 2.037965e-05, 1.110540e+03
-9.478317e+00, 5.145000e+00, 6.400000e+02, 2.250427e-04, 1.396828e+02, 7.236496e-04, 1.362136e+02, 9.757535e-06, 2.765426e+02, 1.495257e-06, 8.540931e+03, 1.957630e-05, 1.103927e+03
-9.478317e+00, 5.450017e+00, 6.400000e+02, 2.209205e-04, 1.396548e+02, 7.105169e-04, 1.361854e+02, 9.579099e-06, 2.765285e+02, 1.473198e-06, 8.735795e+03, 1.881512e-05, 1.097468e+03
-9.478317e+00, 5.770286e+00, 6.400000e+02, 2.167909e-04, 1.396271e+02, 6.973549e-04, 1.361573e+02, 9.400450e-06, 2.765089e+02, 1.450992e-06, 8.924859e+03, 1.809396e-05, 1.091139e+03
-9.478317e+00, 6.106567e+00, 6.400000e+02, 2.126577e-04, 1.395995e+02, 6.841763e-04, 1.361294e+02, 9.221759e-06, 2.764835e+02, 1.428658e-06, 9.107643e+03, 1.741069e-05, 1.084918e+03
-9.478317e+00, 6.459663e+00, 6.400000e+02, 2.085250e-04, 1.395722e+02, 6.709936e-04, 1.361017e+02, 9.043193e-06, 2.764519e+02, 1.406215e-06, 9.283684e+03, 1.676329e-05, 1.078784e+03
-9.478317e+00, 6.830414e+00, 6.400000e+02, 2.043966e-04, 1.395452e+02, 6.578193e-04, 1.360742e+02, 8.864918e-06, 2.764139e+02, 1.383682e-06, 9.452566e+03, 1.614980e-05, 1.072718e+03
-9.478317e+00, 7.219702e+00, 6.400000e+02, 2.002763e-04, 1.395185e+02, 6.446656e-04, 1.360470e+02, 8.687098e-06, 2.763692e+02, 1.361079e-06, 9.613918e+03, 1.556832e-05, 1.066703e+03
-9.478317e+00, 7.628454e+00, 6.400000e+02, 1.961679e-04, 1.394921e+02, 6.315447e-04, 1.360201e+02, 8.509893e-06, 2.763176e+02, 1.338427e-06, 9.767393e+03, 1.501706e-05, 1.060722e+03
-9.478317e+00, 8.057644e+00, 6.400000e+02, 1.920751e-04, 1.394660e+02, 6.184684e-04, 1.359934e+02, 8.333458e-06, 2.762587e+02, 1.315745e-06, 9.912702e+03, 1.449431e-05, 1.054759e+03
-9.478317e+00, 8.508294e+00, 6.400000e+02, 1.880014e-04, 1.394403e+02, 6.054483e-04, 1.359671e+02, 8.157944e-06, 2.761924e+02, 1.293056e-06, 1.004959e+04, 1.399841e-05, 1.048800e+03
-9.478317e+00, 8.981476e+00, 6.400000e+02, 1.839503e-04, 1.394150e+02, 5.924956e-04, 1.359410e+02, 7.983498e-06, 2.761184e+02, 1.270380e-06, 1.017784e+04, 1.352784e-05, 1.042831e+03
-9.478317e+00, 9.478317e+00, 6.400000e+02, 1.799252e-04, 1.393900e+02, 5.796211e-04, 1.359153e+02, 7.810262e-06, 2.760364e+02, 1.247737e-06, 1.029727e+04, 1.308113e-05, 1.036839e+03
-9.478317e+00, 1.000000e+01, 6.400000e+02, 1.759293e-04, 1.393655e+02, 5.668354e-04, 1.358900e+02, 7.638370e-06, 2.759461e+02, 1.225148e-06, 1.040776e+04, 1.265688e-05, 1.030814e+03
-8.981476e+00, -1.000000e+01, 6.400000e+02, 3.571118e-04, 1.366348e+02, 1.170664e-03, 1.331157e+02, 1.481777e-05, 2.879081e+02, 1.842530e-06, 1.255704e+03, 3.414042e-05, 7.797584e+03
-8.981476e+00, -9.478317e+00, 6.400000e+02, 3.822693e-04, 1.364160e+02, 1.254978e-03, 1.328754e+02, 1.579949e-05, 2.889227e+02, 1.998272e-06, 6.264810e+03, 4.326254e-05, 1.324787e+03
-8.981476e+00, -8.981476e+00, 6.400000e+02, 4.107777e-04, 1.361601e+02, 1.350791e-03, 1.326149e+02, 1.690552e-05, 2.900330e+02, 2.118219e-06, 7.489893e+03, 3.987047e-05, 1.297071e+03
-8.981476e+00, -8.508294e+00, 6.400000e+02, 4.434894e-04, 1.358569e+02, 1.461217e-03, 1.323053e+02, 1.816216e-05, 2.913251e+02, 2.256032e-06, 9.163525e+03, 3.588676e-05, 1.274186e+03
-8.981476e+00, -8.057644e+00, 6.400000e+02, 4.815012e-04, 1.354924e+02, 1.590212e-03, 1.319321e+02, 1.960528e-05, 2.928630e+02, 2.417551e-06, 1.147887e+04, 3.150133e-05, 1.257097e+03
-8.981476e+00, -7.628454e+00, 6.400000e+02, 5.263431e-04, 1.350473e+02, 1.743360e-03, 1.314745e+02, 2.128343e-05, 2.947410e+02, 2.612410e-06, 1.475434e+04, 2.688003e-05, 1.246394e+03
-8.981476e+00, -7.219702e+00, 6.400000e+02, 5.802162e-04, 1.344926e+02, 1.928806e-03, 1.309024e+02, 2.326381e-05, 2.971048e+02, 2.857336e-06, 1.949012e+04, 2.221343e-05, 1.242929e+03
-8.981476e+00, -6.830414e+00, 6.400000e+02, 6.462762e-04, 1.337860e+02, 2.158264e-03, 1.301953e+02, 2.563693e-05, 3.001444e+02, 2.843401e-06, 9.074723e+03, 5.250671e-05, 1.373029e+03
-8.981476e+00, -6.459663e+00, 6.400000e+02, 7.298314e-04, 1.328590e+02, 2.452402e-03, 1.292339e+02, 2.854917e-05, 3.043219e+02, 3.106737e-06, 1.382966e+04, 3.987497e-05, 1.342250e+03
-8.981476e+00, -6.106567e+00, 6.400000e+02, 8.389501e-04, 1.316070e+02, 2.842794e-03, 1.279460e+02, 3.219355e-05, 3.102927e+02, 3.204967e-06, 7.603773e+03, 7.880278e-05, 1.520979e+03
-8.981476e+00, -5.770286e+00, 6.400000e+02, 9.880290e-04, 1.298769e+02, 3.387930e-03, 1.261331e+02, 3.682985e-05, 3.197533e+02, 3.508685e-06, 1.430698e+04, 5.219022e-05, 1.474335e+03
-8.981476e+00, -5.450017e+00, 6.400000e+02, 1.203442e-03, 1.277334e+02, 4.188465e-03, 1.239170e+02, 4.247176e-05, 3.369160e+02, 3.678470e-06, 4.510783e+03, 1.578818e-04, 2.101644e+03
-8.981476e+00, -5.145000e+00, 6.400000e+02, 1.546171e-03, 1.296492e+02, 5.304900e-03, 1.262517e+02, 4.709896e-05, 3.654598e+02, 5.351032e-06, 5.032741e+03, 2.025361e-04, 1.576978e+03
-8.981476e+00, -4.854507e+00, 6.400000e+02, 1.433073e-03, 1.527106e+02, 4.272559e-03, 1.491621e+02, 6.259124e-05, 2.380868e+02, 7.874840e-06, 3.301921e+03, 2.871323e-04, 1.134102e+03
-8.981476e+00, -4.577848e+00, 6.400000e+02, 1.198155e-03, 1.515220e+02, 3.596706e-03, 1.478499e+02, 5.535198e-05, 2.421728e+02, 7.099471e-06, 1.261010e+03, 2.466327e-04, 3.075753e+03
-8.981476e+00, -4.314362e+00, 6.400000e+02, 1.027526e-03, 1.489052e+02, 3.129890e-03, 1.452845e+02, 4.712886e-05, 2.503398e+02, 6.347045e-06, 2.491192e+03, 2.288003e-04, 1.496659e+03
-8.981476e+00, -4.063424e+00, 6.400000e+02, 9.051379e-04, 1.470346e+02, 2.786299e-03, 1.434809e+02, 4.110398e-05, 2.561243e+02, 5.550067e-06, 9.735544e+02, 5.776610e-06, 7.063026e+04
-8.981476e+00, -3.824435e+00, 6.400000e+02, 8.149616e-04, 1.457313e+02, 2.527482e-03, 1.422194e+02, 3.669397e-05, 2.602102e+02, 5.007452e-06, 1.732727e+03, 1.807411e-04, 2.269251e+03
-8.981476e+00, -3.596826e+00, 6.400000e+02, 7.462156e-04, 1.447944e+02, 2.326827e-03, 1.413125e+02, 3.337145e-05, 2.632051e+02, 4.647232e-06, 4.194831e+03, 1.186103e-04, 1.305494e+03
-8.981476e+00, -3.380056e+00, 6.400000e+02, 6.922955e-04, 1.441007e+02, 2.167549e-03, 1.406234e+02, 3.082062e-05, 2.652446e+02, 4.264413e-06, 3.156098e+03, 1.315421e-04, 1.474243e+03
-8.981476e+00, -3.173608e+00, 6.400000e+02, 6.488080e-04, 1.435638e+02, 2.037747e-03, 1.401070e+02, 2.876048e-05, 2.670265e+02, 4.098947e-06, 6.945223e+03, 6.829814e-05, 1.183953e+03
-8.981476e+00, -2.976991e+00, 6.400000e+02, 6.131392e-04, 1.431431e+02, 1.930588e-03, 1.396834e+02, 2.710373e-05, 2.682394e+02, 3.812339e-06, 5.127437e+03, 8.313517e-05, 1.267606e+03
-8.981476e+00, -2.789737e+00, 6.400000e+02, 5.833114e-04, 1.428033e+02, 1.840432e-03, 1.393410e+02, 2.572573e-05, 2.692276e+02, 3.589814e-06, 3.937322e+03, 9.595458e-05, 1.376378e+03
-8.981476e+00, -2.611400e+00, 6.400000e+02, 5.579307e-04, 1.425214e+02, 1.763218e-03, 1.390780e+02, 2.454630e-05, 2.702173e+02, 3.569646e-06, 9.144174e+03, 4.553254e-05, 1.151156e+03
-8.981476e+00, -2.441554e+00, 6.400000e+02, 5.362195e-04, 1.422884e+02, 1.697017e-03, 1.388395e+02, 2.355557e-05, 2.708615e+02, 3.373680e-06, 7.141592e+03, 5.488812e-05, 1.195886e+03
-8.981476e+00, -2.279797e+00, 6.400000e+02, 5.173835e-04, 1.420909e+02, 1.639382e-03, 1.386378e+02, 2.269874e-05, 2.714100e+02, 3.218337e-06, 5.719707e+03, 6.402332e-05, 1.249864e+03
-8.981476e+00, -2.125743e+00, 6.400000e+02, 5.008973e-04, 1.419219e+02, 1.588787e-03, 1.384650e+02, 2.195109e-05, 2.718790e+02, 3.090716e-06, 4.671180e+03, 7.268972e-05, 1.315911e+03
-8.981476e+00, -1.979024e+00, 6.400000e+02, 4.862757e-04, 1.417738e+02, 1.543671e-03, 1.383385e+02, 2.128030e-05, 2.724580e+02, 3.176691e-06, 1.179716e+04, 3.089291e-05, 1.125216e+03
-8.981476e+00, -1.839292e+00, 6.400000e+02, 4.733766e-04, 1.416466e+02, 1.503913e-03, 1.382055e+02, 2.070006e-05, 2.727802e+02, 3.038318e-06, 9.734979e+03, 3.633267e-05, 1.149002e+03
-8.981476e+00, -1.706214e+00, 6.400000e+02, 4.618541e-04, 1.415347e+02, 1.468326e-03, 1.380889e+02, 2.018250e-05, 2.730663e+02, 2.927319e-06, 8.181863e+03, 4.174658e-05, 1.175679e+03
-8.981476e+00, -1.579473e+00, 6.400000e+02, 4.515083e-04, 1.414357e+02, 1.436319e-03, 1.379858e+02, 1.971860e-05, 2.733187e+02, 2.834195e-06, 6.932181e+03, 4.737273e-05, 1.207093e+03
-8.981476e+00, -1.458767e+00, 6.400000e+02, 4.421759e-04, 1.413476e+02, 1.407402e-03, 1.378941e+02, 1.930081e-05, 2.735423e+02, 2.754882e-06, 5.924917e+03, 5.306916e-05, 1.243900e+03
-8.981476e+00, -1.343810e+00, 6.400000e+02, 4.337228e-04, 1.412688e+02, 1.381173e-03, 1.378121e+02, 1.892291e-05, 2.737413e+02, 2.686445e-06, 5.109823e+03, 5.868110e-05, 1.286839e+03
-8.981476e+00, -1.234326e+00, 6.400000e+02, 4.259577e-04, 1.411965e+02, 1.356919e-03, 1.377648e+02, 1.856919e-05, 2.740917e+02, 2.838744e-06, 1.385974e+04, 2.290875e-05, 1.109860e+03
-8.981476e+00, -1.130056e+00, 6.400000e+02, 4.189565e-04, 1.411328e+02, 1.335160e-03, 1.376956e+02, 1.825803e-05, 2.742269e+02, 2.743650e-06, 1.190453e+04, 2.634899e-05, 1.124461e+03
-8.981476e+00, -1.030751e+00, 6.400000e+02, 4.125482e-04, 1.410750e+02, 1.315221e-03, 1.376335e+02, 1.797323e-05, 2.743545e+02, 2.668516e-06, 1.044313e+04, 2.955433e-05, 1.139251e+03
-8.981476e+00, -9.361748e-01, 6.400000e+02, 4.066682e-04, 1.410224e+02, 1.296908e-03, 1.375770e+02, 1.771214e-05, 2.744701e+02, 2.603717e-06, 9.180293e+03, 3.298593e-05, 1.156277e+03
-8.981476e+00, -8.461023e-01, 6.400000e+02, 4.012591e-04, 1.409744e+02, 1.280048e-03, 1.375256e+02, 1.747216e-05, 2.745753e+02, 2.547423e-06, 8.094980e+03, 3.660450e-05, 1.175757e+03
