h1,h3,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10
4.813751e+00, -4.296500e+00, 6.400000e+02, 2.909117e-04, 1.393883e+02, 9.374019e-04, 1.358535e+02, 1.251781e-05, 2.782604e+02, 1.831128e-06, 8.626105e+03, 2.502469e-05, 1.151520e+03
4.813751e+00, -3.803880e+00, 6.400000e+02, 3.047095e-04, 1.394391e+02, 9.815545e-04, 1.359047e+02, 1.310884e-05, 2.782549e+02, 1.919136e-06, 9.356470e+03, 2.427123e-05, 1.145688e+03
4.813751e+00, -3.334718e+00, 6.400000e+02, 3.194982e-04, 1.394950e+02, 1.028839e-03, 1.359607e+02, 1.374291e-05, 2.782219e+02, 2.015435e-06, 1.019209e+04, 2.343664e-05, 1.139895e+03
4.813751e+00, -2.887898e+00, 6.400000e+02, 3.353933e-04, 1.395565e+02, 1.079616e-03, 1.360222e+02, 1.442513e-05, 2.781587e+02, 2.121491e-06, 1.115187e+04, 2.252385e-05, 1.134169e+03
4.813751e+00, -2.462354e+00, 6.400000e+02, 3.525305e-04, 1.396246e+02, 1.134307e-03, 1.360901e+02, 1.516153e-05, 2.780620e+02, 2.239172e-06, 1.225816e+04, 2.153758e-05, 1.128528e+03
4.813751e+00, -2.057074e+00, 6.400000e+02, 3.710703e-04, 1.397003e+02, 1.193408e-03, 1.361653e+02, 1.595926e-05, 2.779275e+02, 2.370895e-06, 1.353722e+04, 2.048447e-05, 1.122988e+03
4.813751e+00, -1.671094e+00, 6.400000e+02, 3.911293e-04, 1.397841e+02, 1.257150e-03, 1.362759e+02, 1.681876e-05, 2.778074e+02, 2.318610e-06, 4.771089e+03, 5.556963e-05, 1.331727e+03
4.813751e+00, -1.303493e+00, 6.400000e+02, 4.130763e-04, 1.398791e+02, 1.326915e-03, 1.363713e+02, 1.776535e-05, 2.775844e+02, 2.448073e-06, 5.420155e+03, 5.312854e-05, 1.293073e+03
4.813751e+00, -9.533976e-01, 6.400000e+02, 4.371231e-04, 1.399866e+02, 1.403234e-03, 1.364791e+02, 1.880443e-05, 2.773050e+02, 2.592543e-06, 6.202318e+03, 5.032466e-05, 1.258813e+03
4.813751e+00, -6.199730e-01, 6.400000e+02, 4.636115e-04, 1.401091e+02, 1.487150e-03, 1.366014e+02, 1.995146e-05, 2.769591e+02, 2.755981e-06, 7.184613e+03, 4.702545e-05, 1.227424e+03
4.813751e+00, -3.024259e-01, 6.400000e+02, 4.929654e-04, 1.402497e+02, 1.579952e-03, 1.367415e+02, 2.122576e-05, 2.765340e+02, 2.943427e-06, 8.430743e+03, 4.330036e-05, 1.198867e+03
4.813751e+00, 0.000000e+00, 6.400000e+02, 5.257187e-04, 1.404125e+02, 1.683256e-03, 1.369033e+02, 2.265177e-05, 2.760134e+02, 3.162100e-06, 1.002656e+04, 3.924573e-05, 1.173032e+03
4.813751e+00, 3.024259e-01, 6.400000e+02, 5.645748e-04, 1.406138e+02, 1.805469e-03, 1.371009e+02, 2.435021e-05, 2.753335e+02, 3.457837e-06, 1.291409e+04, 3.283451e-05, 1.142626e+03
4.813751e+00, 6.199730e-01, 6.400000e+02, 6.140652e-04, 1.408815e+02, 1.960388e-03, 1.373889e+02, 2.651216e-05, 2.744782e+02, 3.557482e-06, 6.466929e+03, 6.834647e-05, 1.251947e+03
4.813751e+00, 9.533976e-01, 6.400000e+02, 6.797925e-04, 1.412591e+02, 2.165286e-03, 1.377610e+02, 2.941354e-05, 2.731111e+02, 4.020002e-06, 1.010382e+04, 5.051328e-05, 1.165281e+03
4.813751e+00, 1.303493e+00, 6.400000e+02, 7.714263e-04, 1.418217e+02, 2.448672e-03, 1.383377e+02, 3.347552e-05, 2.711292e+02, 4.408225e-06, 6.458805e+03, 8.627197e-05, 1.235718e+03
4.813751e+00, 1.671094e+00, 6.400000e+02, 9.093808e-04, 1.427448e+02, 2.870492e-03, 1.392679e+02, 3.966236e-05, 2.677776e+02, 5.105959e-06, 5.276290e+03, 1.207088e-04, 1.266443e+03
4.813751e+00, 2.057074e+00, 6.400000e+02, 1.142175e-03, 1.444630e+02, 3.568699e-03, 1.409789e+02, 5.025318e-05, 2.614389e+02, 6.377644e-06, 7.009388e+03, 1.205092e-04, 1.147621e+03
4.813751e+00, 2.462354e+00, 6.400000e+02, 1.594313e-03, 1.471787e+02, 4.902698e-03, 1.437273e+02, 6.914326e-05, 2.522783e+02, 8.751425e-06, 1.454223e+04, 8.455007e-05, 9.605049e+02
4.813751e+00, 2.887898e+00, 6.400000e+02, 1.664472e-03, 1.295541e+02, 5.718094e-03, 1.259271e+02, 5.771407e-05, 3.347532e+02, 5.584770e-06, 8.180165e+03, 1.461193e-04, 1.573679e+03
4.813751e+00, 3.334718e+00, 6.400000e+02, 1.120169e-03, 1.324289e+02, 3.774382e-03, 1.288297e+02, 4.306870e-05, 3.070409e+02, 4.201995e-06, 3.843872e+03, 1.720271e-04, 1.832829e+03
4.813751e+00, 3.803880e+00, 6.400000e+02, 8.583005e-04, 1.343894e+02, 2.854383e-03, 1.308741e+02, 3.413012e-05, 2.974887e+02, 3.658080e-06, 5.079791e+03, 1.125077e-04, 1.536176e+03
4.813751e+00, 4.296500e+00, 6.400000e+02, 7.035976e-04, 1.354666e+02, 2.323408e-03, 1.319891e+02, 2.844685e-05, 2.933709e+02, 3.366229e-06, 1.287249e+04, 4.125732e-05, 1.266983e+03
4.813751e+00, 4.813751e+00, 6.400000e+02, 5.998862e-04, 1.361417e+02, 1.972256e-03, 1.326853e+02, 2.452115e-05, 2.907830e+02, 3.159390e-06, 1.889927e+04, 2.363295e-05, 1.205131e+03
4.813751e+00, 5.356864e+00, 6.400000e+02, 5.247017e-04, 1.366015e+02, 1.720101e-03, 1.331350e+02, 2.161455e-05, 2.889665e+02, 2.707245e-06, 1.026720e+04, 3.821569e-05, 1.253342e+03
4.813751e+00, 5.927133e+00, 6.400000e+02, 4.670108e-04, 1.369353e+02, 1.527630e-03, 1.334882e+02, 1.935275e-05, 2.876743e+02, 2.663571e-06, 1.923368e+04, 1.791930e-05, 1.169067e+03
4.813751e+00, 6.525916e+00, 6.400000e+02, 4.211843e-04, 1.371874e+02, 1.375590e-03, 1.337292e+02, 1.753638e-05, 2.865798e+02, 2.346693e-06, 1.281976e+04, 2.469405e-05, 1.190588e+03
4.813751e+00, 7.154638e+00, 6.400000e+02, 3.836338e-04, 1.373846e+02, 1.251429e-03, 1.339180e+02, 1.603565e-05, 2.856748e+02, 2.126575e-06, 8.959287e+03, 3.176900e-05, 1.224681e+03
4.813751e+00, 7.814795e+00, 6.400000e+02, 3.521706e-04, 1.375429e+02, 1.147677e-03, 1.340694e+02, 1.476969e-05, 2.848979e+02, 1.958149e-06, 6.564371e+03, 3.849082e-05, 1.272534e+03
4.813751e+00, 8.507961e+00, 6.400000e+02, 3.252709e-04, 1.376725e+02, 1.059060e-03, 1.342215e+02, 1.368005e-05, 2.843083e+02, 1.994785e-06, 1.679682e+04, 1.434683e-05, 1.124874e+03
4.813751e+00, 9.235785e+00, 6.400000e+02, 3.020570e-04, 1.377803e+02, 9.828397e-04, 1.343209e+02, 1.273645e-05, 2.836703e+02, 1.829890e-06, 1.340198e+04, 1.688471e-05, 1.131696e+03
4.813751e+00, 1.000000e+01, 6.400000e+02, 2.817208e-04, 1.378712e+02, 9.161677e-04, 1.344049e+02, 1.190652e-05, 2.830832e+02, 1.698698e-06, 1.093865e+04, 1.930460e-05, 1.140750e+03
5.356864e+00, -1.000000e+01, 6.400000e+02, 1.954170e-04, 1.391204e+02, 6.305419e-04, 1.356632e+02, 8.449418e-06, 2.771219e+02, 1.397678e-06, 1.608328e+04, 8.914074e-06, 1.018972e+03
5.356864e+00, -9.235785e+00, 6.400000e+02, 2.033243e-04, 1.391442e+02, 6.561671e-04, 1.356017e+02, 8.782150e-06, 2.773143e+02, 1.305140e-06, 4.960191e+03, 2.848200e-05, 1.199781e+03
5.356864e+00, -8.507961e+00, 6.400000e+02, 2.115208e-04, 1.391733e+02, 6.824936e-04, 1.356323e+02, 9.132124e-06, 2.774620e+02, 1.352263e-06, 5.141648e+03, 2.875208e-05, 1.199396e+03
5.356864e+00, -7.814795e+00, 6.400000e+02, 2.201492e-04, 1.392043e+02, 7.101956e-04, 1.356645e+02, 9.500700e-06, 2.775937e+02, 1.402944e-06, 5.424002e+03, 2.861791e-05, 1.194282e+03
5.356864e+00, -7.154638e+00, 6.400000e+02, 2.292426e-04, 1.392375e+02, 7.393770e-04, 1.356989e+02, 9.889345e-06, 2.777082e+02, 1.456693e-06, 5.735615e+03, 2.842249e-05, 1.188961e+03
5.356864e+00, -6.525916e+00, 6.400000e+02, 2.388387e-04, 1.392732e+02, 7.701559e-04, 1.357356e+02, 1.029971e-05, 2.778049e+02, 1.513825e-06, 6.081038e+03, 2.816059e-05, 1.183449e+03
5.356864e+00, -5.927133e+00, 6.400000e+02, 2.489795e-04, 1.393116e+02, 8.026639e-04, 1.357750e+02, 1.073363e-05, 2.778827e+02, 1.574705e-06, 6.465291e+03, 2.782851e-05, 1.177780e+03
5.356864e+00, -5.356864e+00, 6.400000e+02, 2.597122e-04, 1.393530e+02, 8.370488e-04, 1.358173e+02, 1.119320e-05, 2.779408e+02, 1.639758e-06, 6.894300e+03, 2.742294e-05, 1.171984e+03
5.356864e+00, -4.813751e+00, 6.400000e+02, 2.710901e-04, 1.393978e+02, 8.734769e-04, 1.358628e+02, 1.168077e-05, 2.779779e+02, 1.709486e-06, 7.375033e+03, 2.694119e-05, 1.166095e+03
5.356864e+00, -4.296500e+00, 6.400000e+02, 2.831735e-04, 1.394463e+02, 9.121363e-04, 1.359120e+02, 1.219899e-05, 2.779924e+02, 1.784486e-06, 7.915738e+03, 2.638128e-05, 1.160144e+03
5.356864e+00, -3.803880e+00, 6.400000e+02, 2.960308e-04, 1.394992e+02, 9.532403e-04, 1.359654e+02, 1.275093e-05, 2.779828e+02, 1.865475e-06, 8.526168e+03, 2.574211e-05, 1.154161e+03
5.356864e+00, -3.334718e+00, 6.400000e+02, 3.097407e-04, 1.395568e+02, 9.970327e-04, 1.360234e+02, 1.334006e-05, 2.779470e+02, 1.953324e-06, 9.217869e+03, 2.502368e-05, 1.148174e+03
5.356864e+00, -2.887898e+00, 6.400000e+02, 3.243933e-04, 1.396199e+02, 1.043793e-03, 1.360867e+02, 1.397042e-05, 2.778826e+02, 2.049099e-06, 1.000449e+04, 2.422720e-05, 1.142210e+03
5.356864e+00, -2.462354e+00, 6.400000e+02, 3.400928e-04, 1.396892e+02, 1.093843e-03, 1.361560e+02, 1.464667e-05, 2.777868e+02, 2.154126e-06, 1.090216e+04, 2.335529e-05, 1.136289e+03
5.356864e+00, -2.057074e+00, 6.400000e+02, 3.569605e-04, 1.397656e+02, 1.147557e-03, 1.362323e+02, 1.537429e-05, 2.776560e+02, 2.270072e-06, 1.192977e+04, 2.241215e-05, 1.130430e+03
5.356864e+00, -1.671094e+00, 6.400000e+02, 3.751386e-04, 1.398503e+02, 1.205372e-03, 1.363165e+02, 1.615967e-05, 2.774862e+02, 2.399064e-06, 1.310928e+04, 2.140371e-05, 1.124643e+03
5.356864e+00, -1.303493e+00, 6.400000e+02, 3.947213e-04, 1.399435e+02, 1.267446e-03, 1.364360e+02, 1.700217e-05, 2.773328e+02, 2.348747e-06, 4.604237e+03, 5.761827e-05, 1.342683e+03
5.356864e+00, -9.533976e-01, 6.400000e+02, 4.160456e-04, 1.400487e+02, 1.335056e-03, 1.365416e+02, 1.792620e-05, 2.770726e+02, 2.475465e-06, 5.187610e+03, 5.542797e-05, 1.303952e+03
5.356864e+00, -6.199730e-01, 6.400000e+02, 4.392842e-04, 1.401669e+02, 1.408605e-03, 1.366600e+02, 1.893535e-05, 2.767553e+02, 2.615865e-06, 5.878852e+03, 5.290556e-05, 1.269530e+03
5.356864e+00, -3.024259e-01, 6.400000e+02, 4.647258e-04, 1.403005e+02, 1.488968e-03, 1.367936e+02, 2.004292e-05, 2.763712e+02, 2.773302e-06, 6.733670e+03, 4.990167e-05, 1.237782e+03
5.356864e+00, 0.000000e+00, 6.400000e+02, 4.927237e-04, 1.404528e+02, 1.577206e-03, 1.369453e+02, 2.126525e-05, 2.759086e+02, 2.951859e-06, 7.799979e+03, 4.647065e-05, 1.208670e+03
5.356864e+00, 3.024259e-01, 6.400000e+02, 5.253997e-04, 1.406371e+02, 1.679925e-03, 1.371272e+02, 2.269724e-05, 2.753160e+02, 3.182555e-06, 9.779576e+03, 4.017300e-05, 1.172118e+03
5.356864e+00, 6.199730e-01, 6.400000e+02, 5.661734e-04, 1.408762e+02, 1.807538e-03, 1.373844e+02, 2.448307e-05, 2.745924e+02, 3.286614e-06, 4.638380e+03, 8.218040e-05, 1.351481e+03
5.356864e+00, 9.533976e-01, 6.400000e+02, 6.188460e-04, 1.412021e+02, 1.971810e-03, 1.377068e+02, 2.681252e-05, 2.734670e+02, 3.629707e-06, 6.757514e+03, 6.638330e-05, 1.234869e+03
5.356864e+00, 1.303493e+00, 6.400000e+02, 6.896181e-04, 1.416677e+02, 2.191169e-03, 1.381652e+02, 2.996773e-05, 2.718019e+02, 4.144259e-06, 1.065767e+04, 4.867866e-05, 1.150753e+03
5.356864e+00, 1.671094e+00, 6.400000e+02, 7.901666e-04, 1.423790e+02, 2.499777e-03, 1.388890e+02, 3.447930e-05, 2.693235e+02, 4.588204e-06, 6.891667e+03, 8.369343e-05, 1.209204e+03
5.356864e+00, 2.057074e+00, 6.400000e+02, 9.457456e-04, 1.435883e+02, 2.970354e-03, 1.401002e+02, 4.156604e-05, 2.650052e+02, 5.403638e-06, 5.734982e+03, 1.177463e-04, 1.222839e+03
5.356864e+00, 2.462354e+00, 6.400000e+02, 1.218435e-03, 1.459167e+02, 3.774686e-03, 1.424210e+02, 5.412516e-05, 2.567856e+02, 6.719204e-06, 3.600816e+03, 2.184436e-04, 1.311889e+03
5.356864e+00, 2.887898e+00, 6.400000e+02, 1.732751e-03, 1.463996e+02, 5.349773e-03, 1.431485e+02, 7.007549e-05, 2.581880e+02, 9.012339e-06, 1.085239e+04, 1.238876e-04, 9.588622e+02
5.356864e+00, 3.334718e+00, 6.400000e+02, 1.414813e-03, 1.297290e+02, 4.855335e-03, 1.260455e+02, 5.129145e-05, 3.245960e+02, 4.655089e-06, 2.577032e+03, 2.319294e-04, 2.751054e+03
5.356864e+00, 3.803880e+00, 6.400000e+02, 1.002028e-03, 1.328348e+02, 3.367541e-03, 1.292180e+02, 3.893226e-05, 3.042506e+02, 4.266886e-06, 2.071913e+04, 3.638985e-05, 1.293428e+03
5.356864e+00, 4.296500e+00, 6.400000e+02, 7.871645e-04, 1.345350e+02, 2.615180e-03, 1.310358e+02, 3.142726e-05, 2.967855e+02, 3.593230e-06, 1.399528e+04, 4.254743e-05, 1.281373e+03
5.356864e+00, 4.813751e+00, 6.400000e+02, 6.543124e-04, 1.355142e+02, 2.159833e-03, 1.320564e+02, 2.651355e-05, 2.931312e+02, 3.512168e-06, 2.640353e+04, 1.775518e-05, 1.200759e+03
5.356864e+00, 5.356864e+00, 6.400000e+02, 5.628403e-04, 1.361460e+02, 1.850473e-03, 1.326795e+02, 2.303427e-05, 2.906938e+02, 2.895221e-06, 1.425544e+04, 2.974614e-05, 1.227076e+03
5.356864e+00, 5.927133e+00, 6.400000e+02, 4.951794e-04, 1.365870e+02, 1.623508e-03, 1.331134e+02, 2.041576e-05, 2.889290e+02, 2.539535e-06, 8.086544e+03, 4.490865e-05, 1.291283e+03
5.356864e+00, 6.525916e+00, 6.400000e+02, 4.425985e-04, 1.369117e+02, 1.448030e-03, 1.334567e+02, 1.835311e-05, 2.876414e+02, 2.480446e-06, 1.617086e+04, 2.045793e-05, 1.178401e+03
5.356864e+00, 7.154638e+00, 6.400000e+02, 4.004281e-04, 1.371598e+02, 1.308054e-03, 1.336955e+02, 1.668127e-05, 2.865500e+02, 2.215117e-06, 1.094167e+04, 2.743728e-05, 1.204799e+03
5.356864e+00, 7.814795e+00, 6.400000e+02, 3.656243e-04, 1.373555e+02, 1.192919e-03, 1.338839e+02, 1.529024e-05, 2.856376e+02, 2.022478e-06, 7.787691e+03, 3.440208e-05, 1.244393e+03
5.356864e+00, 8.507961e+00, 6.400000e+02, 3.362968e-04, 1.375136e+02, 1.096163e-03, 1.340359e+02, 1.411030e-05, 2.848481e+02, 1.870979e-06, 5.809899e+03, 4.071625e-05, 1.298246e+03
5.356864e+00, 9.235785e+00, 6.400000e+02, 3.111103e-04, 1.376438e+02, 1.013154e-03, 1.341876e+02, 1.309029e-05, 2.842344e+02, 1.893668e-06, 1.525641e+04, 1.520301e-05, 1.126765e+03
5.356864e+00, 1.000000e+01, 6.400000e+02, 2.892903e-04, 1.377525e+02, 9.414769e-04, 1.342886e+02, 1.220351e-05, 2.835822e+02, 1.745969e-06, 1.224200e+04, 1.772709e-05, 1.134495e+03
5.927133e+00, -1.000000e+01, 6.400000e+02, 1.923652e-04, 1.391625e+02, 6.204803e-04, 1.357282e+02, 8.328676e-06, 2.768462e+02, 1.544724e-06, 2.443736e+04, 5.286331e-06, 9.923185e+02
5.927133e+00, -9.235785e+00, 6.400000e+02, 1.999910e-04, 1.391855e+02, 6.452442e-04, 1.356429e+02, 8.645329e-06, 2.770920e+02, 1.287495e-06, 4.746940e+03, 2.902383e-05, 1.207765e+03
5.927133e+00, -8.507961e+00, 6.400000e+02, 2.078427e-04, 1.392164e+02, 6.704458e-04, 1.356754e+02, 8.981086e-06, 2.772332e+02, 1.332489e-06, 4.885999e+03, 2.944577e-05, 1.208909e+03
5.927133e+00, -7.814795e+00, 6.400000e+02, 2.160862e-04, 1.392493e+02, 6.968935e-04, 1.357096e+02, 9.333764e-06, 2.773587e+02, 1.380883e-06, 5.134288e+03, 2.939081e-05, 1.203946e+03
5.927133e+00, -7.154638e+00, 6.400000e+02, 2.247493e-04, 1.392844e+02, 7.246734e-04, 1.357459e+02, 9.704612e-06, 2.774672e+02, 1.432023e-06, 5.406329e+03, 2.928149e-05, 1.198753e+03
5.927133e+00, -6.525916e+00, 6.400000e+02, 2.338633e-04, 1.393220e+02, 7.538832e-04, 1.357846e+02, 1.009501e-05, 2.775579e+02, 1.486170e-06, 5.705645e+03, 2.911256e-05, 1.193342e+03
5.927133e+00, -5.927133e+00, 6.400000e+02, 2.434629e-04, 1.393623e+02, 7.846313e-04, 1.358259e+02, 1.050650e-05, 2.776302e+02, 1.543616e-06, 6.036008e+03, 2.888027e-05, 1.187741e+03
5.927133e+00, -5.356864e+00, 6.400000e+02, 2.535865e-04, 1.394056e+02, 8.170377e-04, 1.358701e+02, 1.094078e-05, 2.776831e+02, 1.604700e-06, 6.401801e+03, 2.858119e-05, 1.181982e+03
5.927133e+00, -4.813751e+00, 6.400000e+02, 2.642773e-04, 1.394522e+02, 8.512363e-04, 1.359176e+02, 1.139978e-05, 2.777155e+02, 1.669816e-06, 6.808139e+03, 2.821227e-05, 1.176092e+03
5.927133e+00, -4.296500e+00, 6.400000e+02, 2.755835e-04, 1.395025e+02, 8.873769e-04, 1.359687e+02, 1.188565e-05, 2.777261e+02, 1.739424e-06, 7.260997e+03, 2.777100e-05, 1.170101e+03
5.927133e+00, -3.803880e+00, 6.400000e+02, 2.875594e-04, 1.395569e+02, 9.256277e-04, 1.360237e+02, 1.240081e-05, 2.777136e+02, 1.814068e-06, 7.767360e+03, 2.725551e-05, 1.164038e+03
5.927133e+00, -3.334718e+00, 6.400000e+02, 3.002663e-04, 1.396160e+02, 9.661782e-04, 1.360833e+02, 1.294803e-05, 2.776761e+02, 1.894391e-06, 8.335408e+03, 2.666475e-05, 1.157929e+03
5.927133e+00, -2.887898e+00, 6.400000e+02, 3.137739e-04, 1.396801e+02, 1.009243e-03, 1.361479e+02, 1.353044e-05, 2.776117e+02, 1.981168e-06, 8.974725e+03, 2.599858e-05, 1.151800e+03
5.927133e+00, -2.462354e+00, 6.400000e+02, 3.281615e-04, 1.397502e+02, 1.055066e-03, 1.362181e+02, 1.415162e-05, 2.775179e+02, 2.075337e-06, 9.696513e+03, 2.525794e-05, 1.145674e+03
5.927133e+00, -2.057074e+00, 6.400000e+02, 3.435200e-04, 1.398268e+02, 1.103925e-03, 1.362948e+02, 1.481570e-05, 2.773921e+02, 2.178044e-06, 1.051385e+04, 2.444499e-05, 1.139567e+03
5.927133e+00, -1.671094e+00, 6.400000e+02, 3.599541e-04, 1.399109e+02, 1.156141e-03, 1.363787e+02, 1.552747e-05, 2.772308e+02, 2.290711e-06, 1.144191e+04, 2.356325e-05, 1.133496e+03
5.927133e+00, -1.303493e+00, 6.400000e+02, 3.775852e-04, 1.400035e+02, 1.212084e-03, 1.364709e+02, 1.629248e-05, 2.770300e+02, 2.415117e-06, 1.249815e+04, 2.261772e-05, 1.127470e+03
5.927133e+00, -9.533976e-01, 6.400000e+02, 3.964832e-04, 1.401050e+02, 1.271837e-03, 1.365982e+02, 1.710895e-05, 2.768486e+02, 2.368884e-06, 4.368821e+03, 6.016962e-05, 1.360690e+03
5.927133e+00, -6.199730e-01, 6.400000e+02, 4.169492e-04, 1.402187e+02, 1.336554e-03, 1.367122e+02, 1.800003e-05, 2.765580e+02, 2.491217e-06, 4.873390e+03, 5.833380e-05, 1.321650e+03
5.927133e+00, -3.024259e-01, 6.400000e+02, 4.391142e-04, 1.403456e+02, 1.406512e-03, 1.368393e+02, 1.896742e-05, 2.762113e+02, 2.625626e-06, 5.459354e+03, 5.620111e-05, 1.286866e+03
5.927133e+00, 0.000000e+00, 6.400000e+02, 4.632118e-04, 1.404879e+02, 1.482408e-03, 1.369816e+02, 2.002209e-05, 2.757999e+02, 2.774815e-06, 6.171122e+03, 5.360552e-05, 1.254549e+03
5.927133e+00, 3.024259e-01, 6.400000e+02, 4.909424e-04, 1.406573e+02, 1.569540e-03, 1.371492e+02, 2.124015e-05, 2.752814e+02, 2.960863e-06, 7.531862e+03, 4.779628e-05, 1.210931e+03
5.927133e+00, 6.199730e-01, 6.400000e+02, 5.250255e-04, 1.408737e+02, 1.676316e-03, 1.373613e+02, 2.274407e-05, 2.745844e+02, 3.217132e-06, 1.003732e+04, 3.915692e-05, 1.163917e+03
5.927133e+00, 9.533976e-01, 6.400000e+02, 5.678936e-04, 1.411572e+02, 1.809940e-03, 1.376630e+02, 2.463540e-05, 2.737249e+02, 3.331981e-06, 4.758204e+03, 8.097599e-05, 1.334708e+03
5.927133e+00, 1.303493e+00, 6.400000e+02, 6.238519e-04, 1.415489e+02, 1.983595e-03, 1.380502e+02, 2.713198e-05, 2.723852e+02, 3.705897e-06, 6.985521e+03, 6.506775e-05, 1.220454e+03
5.927133e+00, 1.671094e+00, 6.400000e+02, 7.000062e-04, 1.421168e+02, 2.218010e-03, 1.386298e+02, 3.054800e-05, 2.704921e+02, 4.056483e-06, 4.041207e+03, 1.127060e-04, 1.387063e+03
5.927133e+00, 2.057074e+00, 6.400000e+02, 8.106264e-04, 1.430143e+02, 2.554799e-03, 1.395160e+02, 3.559442e-05, 2.672914e+02, 4.786236e-06, 7.212087e+03, 8.263283e-05, 1.186884e+03
5.927133e+00, 2.462354e+00, 6.400000e+02, 9.865830e-04, 1.445928e+02, 3.080351e-03, 1.410878e+02, 4.374831e-05, 2.617541e+02, 5.737920e-06, 6.044889e+03, 1.179873e-04, 1.187448e+03
5.927133e+00, 2.887898e+00, 6.400000e+02, 1.305866e-03, 1.476669e+02, 4.005016e-03, 1.441437e+02, 5.853201e-05, 2.512998e+02, 7.174875e-06, 2.306658e+03, 2.999691e-04, 1.562172e+03
5.927133e+00, 3.334718e+00, 6.400000e+02, 1.806951e-03, 1.385098e+02, 5.845761e-03, 1.355293e+02, 6.126910e-05, 3.031454e+02, 8.101970e-06, 9.992908e+02, 1.048117e-04, 1.377411e+04
5.927133e+00, 3.803880e+00, 6.400000e+02, 1.229956e-03, 1.303714e+02, 4.202376e-03, 1.267040e+02, 4.572182e-05, 3.180773e+02, 4.177102e-06, 1.699380e+03, 1.453412e-04, 5.674056e+03
5.927133e+00, 4.296500e+00, 6.400000e+02, 9.066664e-04, 1.331512e+02, 3.040580e-03, 1.295483e+02, 3.547198e-05, 3.026053e+02, 3.821913e-06, 1.376243e+04, 4.988235e-05, 1.323562e+03
5.927133e+00, 4.813751e+00, 6.400000e+02, 7.267947e-04, 1.346507e+02, 2.412869e-03, 1.311446e+02, 2.909294e-05, 2.964236e+02, 3.280540e-06, 9.424187e+03, 5.721061e-05, 1.337738e+03
5.927133e+00, 5.356864e+00, 6.400000e+02, 6.111732e-04, 1.355525e+02, 2.017024e-03, 1.320828e+02, 2.480543e-05, 2.929382e+02, 3.145944e-06, 1.970451e+04, 2.306339e-05, 1.216242e+03
5.927133e+00, 5.927133e+00, 6.400000e+02, 5.296194e-04, 1.361497e+02, 1.741259e-03, 1.326751e+02, 2.169881e-05, 2.905981e+02, 2.689670e-06, 1.095969e+04, 3.624305e-05, 1.255294e+03
5.927133e+00, 6.525916e+00, 6.400000e+02, 4.682395e-04, 1.365746e+02, 1.535173e-03, 1.331228e+02, 1.932178e-05, 2.889354e+02, 2.656878e-06, 2.061587e+04, 1.665912e-05, 1.171763e+03
5.927133e+00, 7.154638e+00, 6.400000e+02, 4.201715e-04, 1.368906e+02, 1.374873e-03, 1.334286e+02, 1.743431e-05, 2.875937e+02, 2.325849e-06, 1.363100e+04, 2.316403e-05, 1.189837e+03
5.927133e+00, 7.814795e+00, 6.400000e+02, 3.812133e-04, 1.371349e+02, 1.245505e-03, 1.336650e+02, 1.588947e-05, 2.865036e+02, 2.099608e-06, 9.423524e+03, 3.011314e-05, 1.220941e+03
5.927133e+00, 8.507961e+00, 6.400000e+02, 3.488523e-04, 1.373290e+02, 1.138404e-03, 1.338528e+02, 1.459602e-05, 2.855835e+02, 1.928544e-06, 6.832078e+03, 3.683332e-05, 1.266213e+03
5.927133e+00, 9.235785e+00, 6.400000e+02, 3.213794e-04, 1.374869e+02, 1.047616e-03, 1.340340e+02, 1.348980e-05, 2.848763e+02, 1.969175e-06, 1.742952e+04, 1.362348e-05, 1.123613e+03
5.927133e+00, 1.000000e+01, 6.400000e+02, 2.978073e-04, 1.376173e+02, 9.700091e-04, 1.341561e+02, 1.253631e-05, 2.841450e+02, 1.801517e-06, 1.382762e+04, 1.612350e-05, 1.129312e+03
6.525916e+00, -1.000000e+01, 6.400000e+02, 1.893589e-04, 1.392002e+02, 6.107183e-04, 1.357311e+02, 8.202087e-06, 2.766011e+02, 1.313071e-06, 1.206790e+04, 1.173007e-05, 1.033214e+03
6.525916e+00, -9.235785e+00, 6.400000e+02, 1.966347e-04, 1.392268e+02, 6.342528e-04, 1.356841e+02, 8.507393e-06, 2.768653e+02, 1.269343e-06, 4.498627e+03, 2.976934e-05, 1.219477e+03
6.525916e+00, -8.507961e+00, 6.400000e+02, 2.041489e-04, 1.392594e+02, 6.583548e-04, 1.357183e+02, 8.829180e-06, 2.770009e+02, 1.312678e-06, 4.639642e+03, 3.013848e-05, 1.219412e+03
6.525916e+00, -7.814795e+00, 6.400000e+02, 2.120171e-04, 1.392940e+02, 6.835804e-04, 1.357542e+02, 9.166315e-06, 2.771207e+02, 1.358857e-06, 4.856526e+03, 3.016445e-05, 1.214668e+03
6.525916e+00, -7.154638e+00, 6.400000e+02, 2.202624e-04, 1.393308e+02, 7.100011e-04, 1.357923e+02, 9.519843e-06, 2.772237e+02, 1.407491e-06, 5.092496e+03, 3.014285e-05, 1.209667e+03
6.525916e+00, -6.525916e+00, 6.400000e+02, 2.289106e-04, 1.393701e+02, 7.376970e-04, 1.358327e+02, 9.890907e-06, 2.773091e+02, 1.458789e-06, 5.350140e+03, 3.006905e-05, 1.204422e+03
