h1,h3,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10
1.584893e+01, 1.000000e-01, 6.400000e+02, 2.732675e-04, 8.380349e+01, 8.933314e-04, 1.558365e+02, 1.963181e-05, 1.335822e+02, 3.491833e-06, 7.547753e+02, 1.150737e-04, 1.103409e+03
1.584893e+01, 1.659587e-01, 6.400000e+02, 2.746316e-04, 8.382482e+01, 8.976619e-04, 1.558500e+02, 1.973460e-05, 1.335370e+02, 3.546573e-06, 1.351543e+03, 1.056223e-04, 6.702795e+02
1.584893e+01, 2.754229e-01, 6.400000e+02, 2.768466e-04, 8.385969e+01, 9.045329e-04, 1.559261e+02, 1.989390e-05, 1.335365e+02, 3.552478e-06, 9.433606e+02, 1.204364e-04, 8.536770e+02
1.584893e+01, 4.570882e-01, 6.400000e+02, 2.806465e-04, 8.391983e+01, 9.163488e-04, 1.560418e+02, 2.016934e-05, 1.335157e+02, 3.592142e-06, 7.296750e+02, 1.161170e-04, 1.161655e+03
1.584893e+01, 7.585776e-01, 6.400000e+02, 2.873091e-04, 8.402678e+01, 9.371319e-04, 1.562085e+02, 2.066017e-05, 1.334191e+02, 3.714480e-06, 1.195099e+03, 1.171559e-04, 7.165522e+02
1.584893e+01, 1.258925e+00, 6.400000e+02, 2.991953e-04, 8.422087e+01, 9.739142e-04, 1.565620e+02, 2.152706e-05, 1.333192e+02, 3.859435e-06, 8.412110e+02, 1.302000e-04, 9.574847e+02
1.584893e+01, 2.089296e+00, 6.400000e+02, 3.219176e-04, 8.460555e+01, 1.043734e-03, 1.572429e+02, 2.319321e-05, 1.330847e+02, 4.171805e-06, 6.430383e+02, 1.193653e-04, 1.466635e+03
1.584893e+01, 3.467369e+00, 6.400000e+02, 3.710063e-04, 8.549772e+01, 1.192086e-03, 1.587954e+02, 2.682623e-05, 1.324790e+02, 4.895642e-06, 5.237546e+02, 8.345600e-05, 2.919986e+03
1.584893e+01, 5.754399e+00, 6.400000e+02, 5.132526e-04, 8.855886e+01, 1.600762e-03, 1.640026e+02, 3.763338e-05, 1.302686e+02, 7.272093e-06, 4.330219e+02, 4.064334e-06, 1.495689e+04
1.584893e+01, 9.549926e+00, 6.400000e+02, 8.174440e-04, 6.925449e+01, 3.178893e-03, 1.289251e+02, 5.194870e-05, 1.548954e+02, 4.591736e-06, 7.118146e+02, 5.175438e-05, 1.104262e+04
1.584893e+01, 1.584893e+01, 6.400000e+02, 3.024842e-04, 7.801754e+01, 1.053173e-03, 1.455136e+02, 2.095207e-05, 1.387926e+02, 2.973722e-06, 9.225465e+02, 1.192615e-04, 1.049574e+03
1.584893e+01, 2.630268e+01, 6.400000e+02, 1.715809e-04, 7.974749e+01, 5.857901e-04, 1.486579e+02, 1.210609e-05, 1.360993e+02, 1.918458e-06, 4.742965e+02, 1.110474e-05, 1.053974e+04
1.584893e+01, 4.365158e+01, 6.400000e+02, 1.099988e-04, 8.036664e+01, 3.729775e-04, 1.497649e+02, 7.846427e-06, 1.344095e+02, 1.342272e-06, 9.406352e+02, 5.005814e-05, 7.699319e+02
1.584893e+01, 7.244360e+01, 6.400000e+02, 7.423721e-05, 8.063618e+01, 2.509850e-04, 1.502273e+02, 5.355325e-06, 1.324643e+02, 9.879553e-07, 1.733624e+03, 2.552417e-05, 5.021607e+02
1.584893e+01, 1.202264e+02, 6.400000e+02, 5.142280e-05, 8.074560e+01, 1.736827e-04, 1.503454e+02, 3.759132e-06, 1.300179e+02, 7.321792e-07, 1.128295e+03, 2.432112e-05, 5.104441e+02
2.630268e+01, -1.202264e+02, 6.400000e+02, 4.548976e-05, 8.123431e+01, 1.528443e-04, 1.511819e+02, 3.354494e-06, 1.286511e+02, 6.782166e-07, 9.292881e+02, 2.424764e-05, 5.290531e+02
2.630268e+01, -7.244360e+01, 6.400000e+02, 6.071648e-05, 8.144197e+01, 2.035464e-04, 1.515656e+02, 4.430779e-06, 1.306475e+02, 8.483524e-07, 3.765766e+02, 2.388845e-06, 1.503768e+04
2.630268e+01, -4.365158e+01, 6.400000e+02, 7.912544e-05, 8.170053e+01, 2.644972e-04, 1.520635e+02, 5.736356e-06, 1.319686e+02, 1.066582e-06, 3.964642e+02, 1.080042e-06, 2.171824e+04
2.630268e+01, -2.630268e+01, 6.400000e+02, 9.987766e-05, 8.201277e+01, 3.327311e-04, 1.526429e+02, 7.213104e-06, 1.327749e+02, 1.317980e-06, 4.131963e+02, 8.446697e-07, 5.943566e+03
2.630268e+01, -1.584893e+01, 6.400000e+02, 1.212673e-04, 8.236295e+01, 4.024742e-04, 1.532755e+02, 8.741848e-06, 1.332007e+02, 1.584562e-06, 4.361687e+02, 6.557843e-06, 1.223470e+04
2.630268e+01, -9.549926e+00, 6.400000e+02, 1.411634e-04, 8.271606e+01, 4.667524e-04, 1.539078e+02, 1.017066e-05, 1.333768e+02, 1.840128e-06, 4.550277e+02, 1.326078e-05, 7.361051e+03
2.630268e+01, -5.754399e+00, 6.400000e+02, 1.578522e-04, 8.303283e+01, 5.202131e-04, 1.544592e+02, 1.137571e-05, 1.334034e+02, 2.064686e-06, 5.750759e+02, 5.288027e-05, 1.748896e+03
2.630268e+01, -3.467369e+00, 6.400000e+02, 1.705806e-04, 8.328709e+01, 5.606595e-04, 1.549122e+02, 1.229778e-05, 1.333859e+02, 2.236089e-06, 5.469669e+02, 4.953490e-05, 2.127084e+03
2.630268e+01, -2.089296e+00, 6.400000e+02, 1.796064e-04, 8.347407e+01, 5.892058e-04, 1.552261e+02, 1.295562e-05, 1.333288e+02, 2.370886e-06, 7.918548e+02, 7.964229e-05, 9.715533e+02
2.630268e+01, -1.258925e+00, 6.400000e+02, 1.856273e-04, 8.360176e+01, 6.081296e-04, 1.554613e+02, 1.339324e-05, 1.333095e+02, 2.448108e-06, 6.199566e+02, 6.898421e-05, 1.480882e+03
2.630268e+01, -7.585776e-01, 6.400000e+02, 1.895272e-04, 8.368587e+01, 6.203933e-04, 1.555948e+02, 1.367955e-05, 1.332645e+02, 2.514310e-06, 8.699478e+02, 8.470078e-05, 8.793881e+02
2.630268e+01, -4.570882e-01, 6.400000e+02, 1.919880e-04, 8.373948e+01, 6.281384e-04, 1.556697e+02, 1.386156e-05, 1.332209e+02, 2.571918e-06, 1.361602e+03, 7.434220e-05, 6.444764e+02
2.630268e+01, -2.754229e-01, 6.400000e+02, 1.934726e-04, 8.377185e+01, 6.327368e-04, 1.557495e+02, 1.396724e-05, 1.332427e+02, 2.567277e-06, 7.939107e+02, 8.553178e-05, 9.754754e+02
2.630268e+01, -1.659587e-01, 6.400000e+02, 1.944126e-04, 8.379251e+01, 6.357072e-04, 1.557702e+02, 1.403770e-05, 1.332146e+02, 2.597214e-06, 1.152268e+03, 8.154012e-05, 7.057575e+02
2.630268e+01, -1.000000e-01, 6.400000e+02, 1.949929e-04, 8.380523e+01, 6.375562e-04, 1.557752e+02, 1.408182e-05, 1.331889e+02, 2.630535e-06, 1.679616e+03, 6.634278e-05, 5.918277e+02
2.630268e+01, 1.000000e-01, 6.400000e+02, 1.966904e-04, 8.384285e+01, 6.427980e-04, 1.558695e+02, 1.420330e-05, 1.332126e+02, 2.617722e-06, 8.829742e+02, 8.778799e-05, 8.687772e+02
2.630268e+01, 1.659587e-01, 6.400000e+02, 1.972584e-04, 8.385530e+01, 6.445512e-04, 1.559011e+02, 1.424334e-05, 1.332234e+02, 2.617454e-06, 7.014690e+02, 8.261431e-05, 1.166194e+03
2.630268e+01, 2.754229e-01, 6.400000e+02, 1.982520e-04, 8.387752e+01, 6.476969e-04, 1.559172e+02, 1.431909e-05, 1.331826e+02, 2.655404e-06, 1.203014e+03, 8.162005e-05, 6.886436e+02
2.630268e+01, 4.570882e-01, 6.400000e+02, 1.998696e-04, 8.391362e+01, 6.527061e-04, 1.559959e+02, 1.443587e-05, 1.331912e+02, 2.661456e-06, 8.327493e+02, 8.896325e-05, 9.246045e+02
2.630268e+01, 7.585776e-01, 6.400000e+02, 2.026455e-04, 8.397597e+01, 6.613238e-04, 1.561156e+02, 1.463813e-05, 1.331841e+02, 2.693108e-06, 6.481103e+02, 7.910411e-05, 1.354440e+03
2.630268e+01, 1.258925e+00, 6.400000e+02, 2.075113e-04, 8.408670e+01, 6.764710e-04, 1.562912e+02, 1.499805e-05, 1.331149e+02, 2.781078e-06, 9.869589e+02, 9.127867e-05, 7.890899e+02
2.630268e+01, 2.089296e+00, 6.400000e+02, 2.162060e-04, 8.428818e+01, 7.033290e-04, 1.566570e+02, 1.563598e-05, 1.330541e+02, 2.896114e-06, 7.028276e+02, 9.041634e-05, 1.168609e+03
2.630268e+01, 3.467369e+00, 6.400000e+02, 2.328528e-04, 8.468818e+01, 7.543749e-04, 1.573631e+02, 1.686484e-05, 1.328914e+02, 3.141202e-06, 5.551090e+02, 6.826051e-05, 2.100208e+03
2.630268e+01, 5.754399e+00, 6.400000e+02, 2.689306e-04, 8.561953e+01, 8.631111e-04, 1.589787e+02, 1.955737e-05, 1.324358e+02, 3.714743e-06, 4.759667e+02, 3.428835e-05, 5.450319e+03
2.630268e+01, 9.549926e+00, 6.400000e+02, 3.742981e-04, 8.885958e+01, 1.164233e-03, 1.644537e+02, 2.769557e-05, 1.307118e+02, 5.704036e-06, 4.293148e+02, 3.618871e-06, 2.285829e+04
2.630268e+01, 1.584893e+01, 6.400000e+02, 5.983909e-04, 6.873696e+01, 2.344364e-03, 1.278376e+02, 3.858884e-05, 1.538496e+02, 3.251816e-06, 6.868849e+02, 1.248979e-05, 3.171932e+04
2.630268e+01, 2.630268e+01, 6.400000e+02, 2.184672e-04, 7.799314e+01, 7.608447e-04, 1.454716e+02, 1.518913e-05, 1.384247e+02, 2.198715e-06, 4.966960e+02, 1.060584e-05, 1.382158e+04
2.630268e+01, 4.365158e+01, 6.400000e+02, 1.233300e-04, 7.973261e+01, 4.211654e-04, 1.485991e+02, 8.749911e-06, 1.352014e+02, 1.431884e-06, 4.384966e+02, 1.518283e-06, 2.689848e+04
2.630268e+01, 7.244360e+01, 6.400000e+02, 7.890508e-05, 8.034055e+01, 2.676548e-04, 1.496757e+02, 5.672796e-06, 1.329746e+02, 1.009529e-06, 8.115783e+02, 3.879332e-05, 7.725971e+02
2.630268e+01, 1.202264e+02, 6.400000e+02, 5.320877e-05, 8.059279e+01, 1.800058e-04, 1.500899e+02, 3.880949e-06, 1.303817e+02, 7.518868e-07, 1.477198e+03, 2.107847e-05, 4.679833e+02
4.365158e+01, -1.202264e+02, 6.400000e+02, 4.350544e-05, 8.139021e+01, 1.459366e-04, 1.514453e+02, 3.218553e-06, 1.281422e+02, 6.593938e-07, 8.678369e+02, 2.408702e-05, 5.373991e+02
4.365158e+01, -7.244360e+01, 6.400000e+02, 5.672243e-05, 8.166231e+01, 1.897151e-04, 1.519405e+02, 4.155280e-06, 1.300446e+02, 8.109100e-07, 3.652912e+02, 1.037479e-06, 2.019276e+04
4.365158e+01, -4.365158e+01, 6.400000e+02, 7.163400e-05, 8.198796e+01, 2.387323e-04, 1.525538e+02, 5.217814e-06, 1.312489e+02, 9.942668e-07, 3.858503e+02, 6.376149e-07, 4.023279e+02
4.365158e+01, -2.630268e+01, 6.400000e+02, 8.703017e-05, 8.234959e+01, 2.889143e-04, 1.532140e+02, 6.320023e-06, 1.319640e+02, 1.189600e-06, 4.076443e+02, 3.283163e-06, 1.605935e+04
4.365158e+01, -1.584893e+01, 6.400000e+02, 1.013766e-04, 8.271267e+01, 3.352404e-04, 1.538677e+02, 7.352473e-06, 1.323431e+02, 1.377933e-06, 4.264000e+02, 7.269562e-06, 9.446682e+03
4.365158e+01, -9.549926e+00, 6.400000e+02, 1.134280e-04, 8.303776e+01, 3.738202e-04, 1.544374e+02, 8.224755e-06, 1.325107e+02, 1.543555e-06, 5.150400e+02, 3.335665e-05, 2.120458e+03
4.365158e+01, -5.754399e+00, 6.400000e+02, 1.226322e-04, 8.329866e+01, 4.030464e-04, 1.549028e+02, 8.893521e-06, 1.325848e+02, 1.671383e-06, 4.987487e+02, 3.068789e-05, 2.586540e+03
4.365158e+01, -3.467369e+00, 6.400000e+02, 1.291637e-04, 8.349043e+01, 4.236847e-04, 1.552270e+02, 9.370953e-06, 1.325898e+02, 1.770508e-06, 6.870328e+02, 5.706763e-05, 1.082305e+03
4.365158e+01, -2.089296e+00, 6.400000e+02, 1.335252e-04, 8.362154e+01, 4.373816e-04, 1.554673e+02, 9.689215e-06, 1.326064e+02, 1.829569e-06, 5.598859e+02, 4.588782e-05, 1.706392e+03
4.365158e+01, -1.258925e+00, 6.400000e+02, 1.363502e-04, 8.370783e+01, 4.462554e-04, 1.556054e+02, 9.897294e-06, 1.325861e+02, 1.877908e-06, 7.634538e+02, 6.241905e-05, 9.448145e+02
4.365158e+01, -7.585776e-01, 6.400000e+02, 1.381331e-04, 8.376283e+01, 4.518608e-04, 1.556831e+02, 1.002964e-05, 1.325575e+02, 1.919210e-06, 1.186300e+03, 5.834252e-05, 6.564360e+02
4.365158e+01, -4.570882e-01, 6.400000e+02, 1.392106e-04, 8.379616e+01, 4.551970e-04, 1.557632e+02, 1.010685e-05, 1.325854e+02, 1.918683e-06, 7.183913e+02, 6.232543e-05, 1.028561e+03
4.365158e+01, -2.754229e-01, 6.400000e+02, 1.398920e-04, 8.381737e+01, 4.573479e-04, 1.557846e+02, 1.015816e-05, 1.325621e+02, 1.940330e-06, 1.041605e+03, 6.220994e-05, 7.123826e+02
4.365158e+01, -1.659587e-01, 6.400000e+02, 1.402832e-04, 8.382950e+01, 4.585380e-04, 1.558271e+02, 1.018501e-05, 1.325914e+02, 1.931667e-06, 6.348652e+02, 5.755902e-05, 1.269769e+03
4.365158e+01, -1.000000e-01, 6.400000e+02, 1.405397e-04, 8.383749e+01, 4.593577e-04, 1.558283e+02, 1.020485e-05, 1.325733e+02, 1.943375e-06, 8.568163e+02, 6.488111e-05, 8.364162e+02
4.365158e+01, 1.000000e-01, 6.400000e+02, 1.413053e-04, 8.386157e+01, 4.617656e-04, 1.558566e+02, 1.026252e-05, 1.325512e+02, 1.966619e-06, 1.179599e+03, 5.978709e-05, 6.603058e+02
4.365158e+01, 1.659587e-01, 6.400000e+02, 1.415434e-04, 8.386890e+01, 4.624832e-04, 1.558867e+02, 1.027828e-05, 1.325758e+02, 1.956110e-06, 7.928064e+02, 6.504361e-05, 9.090963e+02
4.365158e+01, 2.754229e-01, 6.400000e+02, 1.419563e-04, 8.388192e+01, 4.637576e-04, 1.559178e+02, 1.030807e-05, 1.325856e+02, 1.957301e-06, 6.529177e+02, 5.969471e-05, 1.206202e+03
4.365158e+01, 4.570882e-01, 6.400000e+02, 1.426757e-04, 8.390464e+01, 4.660312e-04, 1.559358e+02, 1.036296e-05, 1.325525e+02, 1.983779e-06, 1.082914e+03, 6.253250e-05, 6.959053e+02
4.365158e+01, 7.585776e-01, 6.400000e+02, 1.438489e-04, 8.394172e+01, 4.696600e-04, 1.560166e+02, 1.044796e-05, 1.325709e+02, 1.989266e-06, 7.489142e+02, 6.519093e-05, 9.772108e+02
4.365158e+01, 1.258925e+00, 6.400000e+02, 1.458627e-04, 8.400575e+01, 4.759046e-04, 1.561394e+02, 1.059527e-05, 1.325794e+02, 2.013810e-06, 5.887871e+02, 5.396992e-05, 1.520474e+03
4.365158e+01, 2.089296e+00, 6.400000e+02, 1.493917e-04, 8.411937e+01, 4.868748e-04, 1.563218e+02, 1.085714e-05, 1.325404e+02, 2.077534e-06, 8.492542e+02, 6.872119e-05, 8.507332e+02
4.365158e+01, 3.467369e+00, 6.400000e+02, 1.557049e-04, 8.432646e+01, 5.063517e-04, 1.566971e+02, 1.132245e-05, 1.325253e+02, 2.166279e-06, 6.169856e+02, 6.103738e-05, 1.376719e+03
4.365158e+01, 5.754399e+00, 6.400000e+02, 1.678046e-04, 8.473793e+01, 5.434004e-04, 1.574224e+02, 1.222020e-05, 1.324458e+02, 2.354061e-06, 5.040723e+02, 3.911608e-05, 2.810563e+03
4.365158e+01, 9.549926e+00, 6.400000e+02, 1.940843e-04, 8.569822e+01, 6.224548e-04, 1.590852e+02, 1.419418e-05, 1.321609e+02, 2.797383e-06, 4.504931e+02, 1.549779e-05, 8.649487e+03
4.365158e+01, 1.584893e+01, 6.400000e+02, 2.712280e-04, 8.907019e+01, 8.420775e-04, 1.647568e+02, 2.023382e-05, 1.310075e+02, 4.411751e-06, 4.233611e+02, 2.708354e-06, 2.150956e+04
4.365158e+01, 2.630268e+01, 6.400000e+02, 4.349606e-04, 6.847077e+01, 1.710638e-03, 1.272796e+02, 2.823319e-05, 1.535231e+02, 2.349697e-06, 6.762541e+02, 7.913680e-06, 3.558223e+04
4.365158e+01, 4.365158e+01, 6.400000e+02, 1.572706e-04, 7.796962e+01, 5.478964e-04, 1.454088e+02, 1.098502e-05, 1.377288e+02, 1.636335e-06, 4.683151e+02, 2.704627e-06, 2.863048e+04
4.365158e+01, 7.244360e+01, 6.400000e+02, 8.849861e-05, 7.970817e+01, 3.023328e-04, 1.485165e+02, 6.323459e-06, 1.339120e+02, 1.075427e-06, 4.113475e+02, 8.836878e-07, 1.641763e+04
4.365158e+01, 1.202264e+02, 6.400000e+02, 5.654000e-05, 8.030129e+01, 1.918682e-04, 1.496025e+02, 4.108283e-06, 1.310043e+02, 7.934405e-07, 2.456596e+03, 1.485637e-05, 4.249843e+02
7.244360e+01, -1.202264e+02, 6.400000e+02, 4.064118e-05, 8.160971e+01, 1.360080e-04, 1.518289e+02, 3.022981e-06, 1.273062e+02, 6.368322e-07, 1.166004e+03, 1.948759e-05, 4.481366e+02
7.244360e+01, -7.244360e+01, 6.400000e+02, 5.134794e-05, 8.194439e+01, 1.712331e-04, 1.524156e+02, 3.782958e-06, 1.291505e+02, 7.585901e-07, 3.530545e+02, 5.309017e-07, 1.339527e+03
7.244360e+01, -4.365158e+01, 6.400000e+02, 6.240236e-05, 8.231833e+01, 2.072540e-04, 1.531076e+02, 4.575345e-06, 1.302292e+02, 9.009153e-07, 3.759332e+02, 1.860398e-06, 1.795765e+04
7.244360e+01, -2.630268e+01, 6.400000e+02, 7.271583e-05, 8.269125e+01, 2.405455e-04, 1.537848e+02, 5.318750e-06, 1.308638e+02, 1.038691e-06, 3.957479e+02, 4.374653e-06, 1.089376e+04
7.244360e+01, -1.584893e+01, 6.400000e+02, 8.138852e-05, 8.302406e+01, 2.682958e-04, 1.543727e+02, 5.947615e-06, 1.312067e+02, 1.160009e-06, 4.661585e+02, 2.181164e-05, 2.410725e+03
7.244360e+01, -9.549926e+00, 6.400000e+02, 8.801857e-05, 8.329081e+01, 2.893372e-04, 1.548503e+02, 6.430425e-06, 1.313951e+02, 1.254310e-06, 4.575314e+02, 1.986695e-05, 2.941205e+03
7.244360e+01, -5.754399e+00, 6.400000e+02, 9.272586e-05, 8.348671e+01, 3.042013e-04, 1.551838e+02, 6.775267e-06, 1.314758e+02, 1.326848e-06, 6.086593e+02, 4.096019e-05, 1.159527e+03
7.244360e+01, -3.467369e+00, 6.400000e+02, 9.587140e-05, 8.362068e+01, 3.140737e-04, 1.554291e+02, 7.005471e-06, 1.315374e+02, 1.371114e-06, 5.105757e+02, 3.126617e-05, 1.870848e+03
7.244360e+01, -2.089296e+00, 6.400000e+02, 9.790878e-05, 8.370878e+01, 3.204685e-04, 1.555713e+02, 7.155904e-06, 1.315472e+02, 1.406312e-06, 6.805205e+02, 4.600222e-05, 9.835763e+02
7.244360e+01, -1.258925e+00, 6.400000e+02, 9.919480e-05, 8.376493e+01, 3.245084e-04, 1.556515e+02, 7.251620e-06, 1.315370e+02, 1.435955e-06, 1.047489e+03, 4.541704e-05, 6.545592e+02
7.244360e+01, -7.585776e-01, 6.400000e+02, 9.997298e-05, 8.379904e+01, 3.269170e-04, 1.557320e+02, 7.307645e-06, 1.315733e+02, 1.436988e-06, 6.535410e+02, 4.578333e-05, 1.053640e+03
7.244360e+01, -4.570882e-01, 6.400000e+02, 1.004646e-04, 8.382070e+01, 3.284677e-04, 1.557542e+02, 7.344783e-06, 1.315567e+02, 1.452581e-06, 9.439073e+02, 4.755680e-05, 7.048757e+02
7.244360e+01, -2.754229e-01, 6.400000e+02, 1.007474e-04, 8.383314e+01, 3.293282e-04, 1.557967e+02, 7.364322e-06, 1.315884e+02, 1.447055e-06, 5.895577e+02, 4.205036e-05, 1.281364e+03
7.244360e+01, -1.659587e-01, 6.400000e+02, 1.009326e-04, 8.384131e+01, 3.299196e-04, 1.557979e+02, 7.378723e-06, 1.315722e+02, 1.455629e-06, 7.958709e+02, 4.883778e-05, 8.197430e+02
7.244360e+01, -1.000000e-01, 6.400000e+02, 1.010461e-04, 8.384629e+01, 3.302853e-04, 1.557959e+02, 7.387648e-06, 1.315596e+02, 1.463660e-06, 1.019623e+03, 4.666664e-05, 6.686291e+02
7.244360e+01, 1.000000e-01, 6.400000e+02, 1.013631e-04, 8.386041e+01, 3.312510e-04, 1.558414e+02, 7.409912e-06, 1.315901e+02, 1.457717e-06, 6.327275e+02, 4.525250e-05, 1.118176e+03
7.244360e+01, 1.659587e-01, 6.400000e+02, 1.014853e-04, 8.386574e+01, 3.316581e-04, 1.558263e+02, 7.420234e-06, 1.315589e+02, 1.472969e-06, 1.107318e+03, 4.532705e-05, 6.361205e+02
7.244360e+01, 2.754229e-01, 6.400000e+02, 1.016569e-04, 8.387342e+01, 3.321735e-04, 1.558576e+02, 7.431924e-06, 1.315840e+02, 1.465160e-06, 7.372939e+02, 4.871305e-05, 8.946695e+02
7.244360e+01, 4.570882e-01, 6.400000e+02, 1.019548e-04, 8.388667e+01, 3.330918e-04, 1.558896e+02, 7.453384e-06, 1.315989e+02, 1.466038e-06, 6.046715e+02, 4.363374e-05, 1.220833e+03
7.244360e+01, 7.585776e-01, 6.400000e+02, 1.024735e-04, 8.390983e+01, 3.347291e-04, 1.559092e+02, 7.493016e-06, 1.315739e+02, 1.484709e-06, 9.790796e+02, 4.791898e-05, 6.893620e+02
7.244360e+01, 1.258925e+00, 6.400000e+02, 1.033204e-04, 8.394769e+01, 3.373465e-04, 1.559916e+02, 7.554535e-06, 1.316037e+02, 1.489296e-06, 6.788575e+02, 4.801408e-05, 1.004071e+03
7.244360e+01, 2.089296e+00, 6.400000e+02, 1.047743e-04, 8.401310e+01, 3.418511e-04, 1.561170e+02, 7.661217e-06, 1.316310e+02, 1.507920e-06, 5.393945e+02, 3.749037e-05, 1.637473e+03
7.244360e+01, 3.467369e+00, 6.400000e+02, 1.073217e-04, 8.412906e+01, 3.497618e-04, 1.563051e+02, 7.850707e-06, 1.316265e+02, 1.554166e-06, 7.482235e+02, 5.119882e-05, 8.914624e+02
7.244360e+01, 5.754399e+00, 6.400000e+02, 1.118824e-04, 8.434061e+01, 3.638194e-04, 1.566884e+02, 8.188016e-06, 1.316660e+02, 1.621241e-06, 5.550698e+02, 4.146928e-05, 1.549183e+03
7.244360e+01, 9.549926e+00, 6.400000e+02, 1.206295e-04, 8.476108e+01, 3.905749e-04, 1.574296e+02, 8.839543e-06, 1.316850e+02, 1.762608e-06, 4.666912e+02, 2.342973e-05, 3.475880e+03
7.244360e+01, 1.584893e+01, 6.400000e+02, 1.396528e-04, 8.574336e+01, 4.477159e-04, 1.591342e+02, 1.027514e-05, 1.315995e+02, 2.098299e-06, 4.205827e+02, 2.356329e-06, 2.530197e+04
7.244360e+01, 2.630268e+01, 6.400000e+02, 1.957002e-04, 8.921448e+01, 6.068427e-04, 1.649488e+02, 1.471202e-05, 1.310768e+02, 3.377497e-06, 4.161807e+02, 2.856656e-06, 2.572124e+04
7.244360e+01, 4.365158e+01, 6.400000e+02, 3.145736e-04, 6.833174e+01, 1.239672e-03, 1.269871e+02, 2.049069e-05, 1.532307e+02, 1.723622e-06, 6.616718e+02, 8.268838e-06, 2.563074e+04
7.244360e+01, 7.244360e+01, 6.400000e+02, 1.129602e-04, 7.794342e+01, 3.936787e-04, 1.453325e+02, 7.936120e-06, 1.366942e+02, 1.223842e-06, 4.455778e+02, 2.788730e-06, 2.258681e+04
7.244360e+01, 1.202264e+02, 6.400000e+02, 6.344154e-05, 7.967159e+01, 2.168496e-04, 1.484012e+02, 4.575985e-06, 1.321199e+02, 8.159576e-07, 3.813791e+02, 1.554066e-06, 2.016721e+04
1.202264e+02, -1.202264e+02, 6.400000e+02, 3.680250e-05, 8.188327e+01, 1.228295e-04, 1.522376e+02, 2.756045e-06, 1.261921e+02, 5.889950e-07, 3.680741e+02, 1.165712e-05, 2.051516e+03
1.202264e+02, -7.244360e+01, 6.400000e+02, 4.472909e-05, 8.226621e+01, 1.486662e-04, 1.529458e+02, 3.321941e-06, 1.278680e+02, 6.910724e-07, 3.401202e+02, 1.185423e-06, 1.745722e+04
1.202264e+02, -4.365158e+01, 6.400000e+02, 5.212796e-05, 8.264989e+01, 1.725434e-04, 1.536508e+02, 3.855931e-06, 1.288209e+02, 7.914022e-07, 3.613168e+02, 2.864212e-06, 1.146969e+04
1.202264e+02, -2.630268e+01, 6.400000e+02, 5.835435e-05, 8.299064e+01, 1.924592e-04, 1.542589e+02, 4.308054e-06, 1.293822e+02, 8.798473e-07, 4.202161e+02, 1.492088e-05, 2.578085e+03
1.202264e+02, -1.584893e+01, 6.400000e+02, 6.311749e-05, 8.326312e+01, 2.075697e-04, 1.547497e+02, 4.655508e-06, 1.297137e+02, 9.489118e-07, 4.170684e+02, 1.349806e-05, 3.145996e+03
1.202264e+02, -9.549926e+00, 6.400000e+02, 6.650054e-05, 8.346292e+01, 2.182470e-04, 1.550928e+02, 4.903766e-06, 1.298876e+02, 1.001791e-06, 5.418203e+02, 2.991159e-05, 1.192631e+03
1.202264e+02, -5.754399e+00, 6.400000e+02, 6.876230e-05, 8.359953e+01, 2.253425e-04, 1.553434e+02, 5.069655e-06, 1.300060e+02, 1.034542e-06, 4.643232e+02, 2.200118e-05, 1.955658e+03
1.202264e+02, -3.467369e+00, 6.400000e+02, 7.022723e-05, 8.368928e+01, 2.299379e-04, 1.554896e+02, 5.178027e-06, 1.300524e+02, 1.060117e-06, 6.082137e+02, 3.433156e-05, 9.903921e+02
1.202264e+02, -2.089296e+00, 6.400000e+02, 7.115200e-05, 8.374647e+01, 2.328412e-04, 1.555723e+02, 5.246996e-06, 1.300647e+02, 1.081428e-06, 9.274461e+02, 3.546810e-05, 6.372143e+02
1.202264e+02, -1.258925e+00, 6.400000e+02, 7.171209e-05, 8.378128e+01, 2.345744e-04, 1.556536e+02, 5.287452e-06, 1.301129e+02, 1.082862e-06, 5.921510e+02, 3.416099e-05, 1.048140e+03
1.202264e+02, -7.585776e-01, 6.400000e+02, 7.206564e-05, 8.380334e+01, 2.356890e-04, 1.556766e+02, 5.314237e-06, 1.301044e+02, 1.094097e-06, 8.513728e+02, 3.669619e-05, 6.820212e+02
1.202264e+02, -4.570882e-01, 6.400000e+02, 7.226934e-05, 8.381604e+01, 2.363088e-04, 1.557191e+02, 5.328373e-06, 1.301397e+02, 1.090480e-06, 5.421207e+02, 3.130227e-05, 1.259244e+03
1.202264e+02, -2.754229e-01, 6.400000e+02, 7.240259e-05, 8.382438e+01, 2.367342e-04, 1.557204e+02, 5.338780e-06, 1.301262e+02, 1.096729e-06, 7.309271e+02, 3.727853e-05, 7.873645e+02
1.202264e+02, -1.659587e-01, 6.400000e+02, 7.248447e-05, 8.382947e+01, 2.369981e-04, 1.557180e+02, 5.345278e-06, 1.301143e+02, 1.102821e-06, 9.468154e+02, 3.579823e-05, 6.321844e+02
1.202264e+02, -1.000000e-01, 6.400000e+02, 7.253222e-05, 8.383243e+01, 2.371489e-04, 1.557208e+02, 5.348864e-06, 1.301134e+02, 1.104766e-06, 1.000032e+03, 3.509034e-05, 6.105875e+02
